fweatherid,fweatherdate,temperature,fcaseprovinceid,fcasedate,fvaccinationdate,fvaccinationprovinceid,proportionfullyvaccinated,ratechangecases
4012410,2022-06-01,16.7,47,2022-06-11,2022-06-19,47,76,11658.155
4013480,2022-06-01,16.1,47,2022-06-11,2022-06-19,47,76,11658.155
4010811,2022-06-01,16.6,47,2022-06-04,2022-06-19,47,76,11658.155
4010879,2022-06-01,15.7,47,2022-06-04,2022-06-19,47,76,11658.155
4012403,2022-06-01,16.9,47,2022-06-04,2022-06-19,47,76,11658.155
4012410,2022-06-01,16.7,47,2022-06-04,2022-06-19,47,76,11658.155
4013480,2022-06-01,16.1,47,2022-06-04,2022-06-19,47,76,11658.155
4010811,2022-06-01,16.6,47,2022-06-18,2022-06-19,47,76,11658.155
4010879,2022-06-01,15.7,47,2022-06-18,2022-06-19,47,76,11658.155
4012403,2022-06-01,16.9,47,2022-06-18,2022-06-19,47,76,11658.155
4012410,2022-06-01,16.7,47,2022-06-18,2022-06-19,47,76,11658.155
4013480,2022-06-01,16.1,47,2022-06-18,2022-06-19,47,76,11658.155
4010811,2022-06-01,16.6,47,2022-06-25,2022-06-19,47,76,11658.155
4010879,2022-06-01,15.7,47,2022-06-25,2022-06-19,47,76,11658.155
4012403,2022-06-01,16.9,47,2022-06-25,2022-06-19,47,76,11658.155
4012410,2022-06-01,16.7,47,2022-06-25,2022-06-19,47,76,11658.155
4013480,2022-06-01,16.1,47,2022-06-25,2022-06-19,47,76,11658.155
3010010,2022-06-01,13.7,48,2022-06-18,2022-06-19,48,74.9,12909.74
3010060,2022-06-01,14.8,48,2022-06-18,2022-06-19,48,74.9,12909.74
3010162,2022-06-01,14.4,48,2022-06-18,2022-06-19,48,74.9,12909.74
3010237,2022-06-01,14.8,48,2022-06-18,2022-06-19,48,74.9,12909.74
3010650,2022-06-01,15.5,48,2022-06-18,2022-06-19,48,74.9,12909.74
3010010,2022-06-01,13.7,48,2022-06-25,2022-06-19,48,74.9,12909.74
3010060,2022-06-01,14.8,48,2022-06-25,2022-06-19,48,74.9,12909.74
3010162,2022-06-01,14.4,48,2022-06-25,2022-06-19,48,74.9,12909.74
3010237,2022-06-01,14.8,48,2022-06-25,2022-06-19,48,74.9,12909.74
3010650,2022-06-01,15.5,48,2022-06-25,2022-06-19,48,74.9,12909.74
3010010,2022-06-01,13.7,48,2022-06-11,2022-06-19,48,74.9,12909.74
3010060,2022-06-01,14.8,48,2022-06-11,2022-06-19,48,74.9,12909.74
3010162,2022-06-01,14.4,48,2022-06-11,2022-06-19,48,74.9,12909.74
3010237,2022-06-01,14.8,48,2022-06-11,2022-06-19,48,74.9,12909.74
3010650,2022-06-01,15.5,48,2022-06-11,2022-06-19,48,74.9,12909.74
3010010,2022-06-01,13.7,48,2022-06-04,2022-06-19,48,74.9,12909.74
3010060,2022-06-01,14.8,48,2022-06-04,2022-06-19,48,74.9,12909.74
3010162,2022-06-01,14.4,48,2022-06-04,2022-06-19,48,74.9,12909.74
3010237,2022-06-01,14.8,48,2022-06-04,2022-06-19,48,74.9,12909.74
3010650,2022-06-01,15.5,48,2022-06-04,2022-06-19,48,74.9,12909.74
1011500,2022-06-01,16.1,59,2022-06-18,2022-06-19,59,81.9,7023.9927
1015630,2022-06-01,15.8,59,2022-06-18,2022-06-19,59,81.9,7023.9927
1014820,2022-06-01,14.5,59,2022-06-18,2022-06-19,59,81.9,7023.9927
1012710,2022-06-01,14.5,59,2022-06-18,2022-06-19,59,81.9,7023.9927
1012475,2022-06-01,13.7,59,2022-06-18,2022-06-19,59,81.9,7023.9927
1011500,2022-06-01,16.1,59,2022-06-04,2022-06-19,59,81.9,7023.9927
1015630,2022-06-01,15.8,59,2022-06-04,2022-06-19,59,81.9,7023.9927
1014820,2022-06-01,14.5,59,2022-06-04,2022-06-19,59,81.9,7023.9927
1012710,2022-06-01,14.5,59,2022-06-04,2022-06-19,59,81.9,7023.9927
1012475,2022-06-01,13.7,59,2022-06-04,2022-06-19,59,81.9,7023.9927
1011500,2022-06-01,16.1,59,2022-06-11,2022-06-19,59,81.9,7023.9927
1015630,2022-06-01,15.8,59,2022-06-11,2022-06-19,59,81.9,7023.9927
1014820,2022-06-01,14.5,59,2022-06-11,2022-06-19,59,81.9,7023.9927
1012710,2022-06-01,14.5,59,2022-06-11,2022-06-19,59,81.9,7023.9927
1012475,2022-06-01,13.7,59,2022-06-11,2022-06-19,59,81.9,7023.9927
1011500,2022-06-01,16.1,59,2022-06-25,2022-06-19,59,81.9,7023.9927
1015630,2022-06-01,15.8,59,2022-06-25,2022-06-19,59,81.9,7023.9927
1014820,2022-06-01,14.5,59,2022-06-25,2022-06-19,59,81.9,7023.9927
1012710,2022-06-01,14.5,59,2022-06-25,2022-06-19,59,81.9,7023.9927
1012475,2022-06-01,13.7,59,2022-06-25,2022-06-19,59,81.9,7023.9927
2100407,2022-06-01,15.6,60,2022-06-18,2022-06-19,60,80.5,10104.705
2100155,2022-06-01,13.6,60,2022-06-18,2022-06-19,60,80.5,10104.705
2100181,2022-06-01,11.9,60,2022-06-18,2022-06-19,60,80.5,10104.705
2100184,2022-06-01,11.9,60,2022-06-18,2022-06-19,60,80.5,10104.705
2100301,2022-06-01,14.9,60,2022-06-18,2022-06-19,60,80.5,10104.705
2100407,2022-06-01,15.6,60,2022-06-11,2022-06-19,60,80.5,10104.705
2100155,2022-06-01,13.6,60,2022-06-11,2022-06-19,60,80.5,10104.705
2100181,2022-06-01,11.9,60,2022-06-11,2022-06-19,60,80.5,10104.705
2100184,2022-06-01,11.9,60,2022-06-11,2022-06-19,60,80.5,10104.705
2100301,2022-06-01,14.9,60,2022-06-11,2022-06-19,60,80.5,10104.705
2100407,2022-06-01,15.6,60,2022-06-04,2022-06-19,60,80.5,10104.705
2100155,2022-06-01,13.6,60,2022-06-04,2022-06-19,60,80.5,10104.705
2100181,2022-06-01,11.9,60,2022-06-04,2022-06-19,60,80.5,10104.705
2100184,2022-06-01,11.9,60,2022-06-04,2022-06-19,60,80.5,10104.705
2100301,2022-06-01,14.9,60,2022-06-04,2022-06-19,60,80.5,10104.705
2100407,2022-06-01,15.6,60,2022-06-25,2022-06-19,60,80.5,10104.705
2100155,2022-06-01,13.6,60,2022-06-25,2022-06-19,60,80.5,10104.705
2100181,2022-06-01,11.9,60,2022-06-25,2022-06-19,60,80.5,10104.705
2100184,2022-06-01,11.9,60,2022-06-25,2022-06-19,60,80.5,10104.705
2100301,2022-06-01,14.9,60,2022-06-25,2022-06-19,60,80.5,10104.705
2200105,2022-06-01,9.5,61,2022-06-18,2022-06-19,61,77.2,25230.238
2201023,2022-06-01,9.4,61,2022-06-18,2022-06-19,61,77.2,25230.238
2200675,2022-06-01,4.1,61,2022-06-18,2022-06-19,61,77.2,25230.238
2200827,2022-06-01,10.8,61,2022-06-18,2022-06-19,61,77.2,25230.238
2201022,2022-06-01,9.8,61,2022-06-18,2022-06-19,61,77.2,25230.238
2200105,2022-06-01,9.5,61,2022-06-25,2022-06-19,61,77.2,25230.238
2201023,2022-06-01,9.4,61,2022-06-25,2022-06-19,61,77.2,25230.238
2200675,2022-06-01,4.1,61,2022-06-25,2022-06-19,61,77.2,25230.238
2200827,2022-06-01,10.8,61,2022-06-25,2022-06-19,61,77.2,25230.238
2201022,2022-06-01,9.8,61,2022-06-25,2022-06-19,61,77.2,25230.238
2200105,2022-06-01,9.5,61,2022-06-11,2022-06-19,61,77.2,25230.238
2201023,2022-06-01,9.4,61,2022-06-11,2022-06-19,61,77.2,25230.238
2200675,2022-06-01,4.1,61,2022-06-11,2022-06-19,61,77.2,25230.238
2200827,2022-06-01,10.8,61,2022-06-11,2022-06-19,61,77.2,25230.238
2201022,2022-06-01,9.8,61,2022-06-11,2022-06-19,61,77.2,25230.238
2200105,2022-06-01,9.5,61,2022-06-04,2022-06-19,61,77.2,25230.238
2201023,2022-06-01,9.4,61,2022-06-04,2022-06-19,61,77.2,25230.238
2200675,2022-06-01,4.1,61,2022-06-04,2022-06-19,61,77.2,25230.238
2200827,2022-06-01,10.8,61,2022-06-04,2022-06-19,61,77.2,25230.238
2201022,2022-06-01,9.8,61,2022-06-04,2022-06-19,61,77.2,25230.238
2300503,2022-06-01,8.4,62,2022-06-04,2022-06-19,62,75.1,8712.93
2300501,2022-06-01,9,62,2022-06-04,2022-06-19,62,75.1,8712.93
2300710,2022-06-01,6.3,62,2022-06-04,2022-06-19,62,75.1,8712.93
2300551,2022-06-01,8.1,62,2022-06-04,2022-06-19,62,75.1,8712.93
2300504,2022-06-01,8.3,62,2022-06-04,2022-06-19,62,75.1,8712.93
2300503,2022-06-01,8.4,62,2022-06-25,2022-06-19,62,75.1,8712.93
2300501,2022-06-01,9,62,2022-06-25,2022-06-19,62,75.1,8712.93
2300710,2022-06-01,6.3,62,2022-06-25,2022-06-19,62,75.1,8712.93
2300551,2022-06-01,8.1,62,2022-06-25,2022-06-19,62,75.1,8712.93
2300504,2022-06-01,8.3,62,2022-06-25,2022-06-19,62,75.1,8712.93
2300503,2022-06-01,8.4,62,2022-06-18,2022-06-19,62,75.1,8712.93
2300501,2022-06-01,9,62,2022-06-18,2022-06-19,62,75.1,8712.93
2300710,2022-06-01,6.3,62,2022-06-18,2022-06-19,62,75.1,8712.93
2300551,2022-06-01,8.1,62,2022-06-18,2022-06-19,62,75.1,8712.93
2300504,2022-06-01,8.3,62,2022-06-18,2022-06-19,62,75.1,8712.93
2300503,2022-06-01,8.4,62,2022-06-11,2022-06-19,62,75.1,8712.93
2300501,2022-06-01,9,62,2022-06-11,2022-06-19,62,75.1,8712.93
2300710,2022-06-01,6.3,62,2022-06-11,2022-06-19,62,75.1,8712.93
2300551,2022-06-01,8.1,62,2022-06-11,2022-06-19,62,75.1,8712.93
2300504,2022-06-01,8.3,62,2022-06-11,2022-06-19,62,75.1,8712.93
8401300,2022-07-01,19.2,10,2022-07-30,2022-07-17,10,91.4,9311.75
8400601,2022-07-01,17.5,10,2022-07-30,2022-07-17,10,91.4,9311.75
8401298,2022-07-01,17.4,10,2022-07-30,2022-07-17,10,91.4,9311.75
8401295,2022-07-01,16.3,10,2022-07-30,2022-07-17,10,91.4,9311.75
8400812,2022-07-01,16.3,10,2022-07-30,2022-07-17,10,91.4,9311.75
8401300,2022-07-01,19.2,10,2022-07-16,2022-07-17,10,91.4,9311.75
8400601,2022-07-01,17.5,10,2022-07-16,2022-07-17,10,91.4,9311.75
8401298,2022-07-01,17.4,10,2022-07-16,2022-07-17,10,91.4,9311.75
8401295,2022-07-01,16.3,10,2022-07-16,2022-07-17,10,91.4,9311.75
8400812,2022-07-01,16.3,10,2022-07-16,2022-07-17,10,91.4,9311.75
8401300,2022-07-01,19.2,10,2022-07-02,2022-07-17,10,91.4,9311.75
8400601,2022-07-01,17.5,10,2022-07-02,2022-07-17,10,91.4,9311.75
8401298,2022-07-01,17.4,10,2022-07-02,2022-07-17,10,91.4,9311.75
8401295,2022-07-01,16.3,10,2022-07-02,2022-07-17,10,91.4,9311.75
8400812,2022-07-01,16.3,10,2022-07-02,2022-07-17,10,91.4,9311.75
8401300,2022-07-01,19.2,10,2022-07-23,2022-07-17,10,91.4,9311.75
8400601,2022-07-01,17.5,10,2022-07-23,2022-07-17,10,91.4,9311.75
8401298,2022-07-01,17.4,10,2022-07-23,2022-07-17,10,91.4,9311.75
8401295,2022-07-01,16.3,10,2022-07-23,2022-07-17,10,91.4,9311.75
8400812,2022-07-01,16.3,10,2022-07-23,2022-07-17,10,91.4,9311.75
8401300,2022-07-01,19.2,10,2022-07-09,2022-07-17,10,91.4,9311.75
8400601,2022-07-01,17.5,10,2022-07-09,2022-07-17,10,91.4,9311.75
8401298,2022-07-01,17.4,10,2022-07-09,2022-07-17,10,91.4,9311.75
8401295,2022-07-01,16.3,10,2022-07-09,2022-07-17,10,91.4,9311.75
8400812,2022-07-01,16.3,10,2022-07-09,2022-07-17,10,91.4,9311.75
8300562,2022-07-01,20,11,2022-07-16,2022-07-17,11,84.7,25848.682
8300301,2022-07-01,20.2,11,2022-07-16,2022-07-17,11,84.7,25848.682
8300497,2022-07-01,20.5,11,2022-07-16,2022-07-17,11,84.7,25848.682
8300590,2022-07-01,20.6,11,2022-07-16,2022-07-17,11,84.7,25848.682
8300596,2022-07-01,19.9,11,2022-07-16,2022-07-17,11,84.7,25848.682
8300562,2022-07-01,20,11,2022-07-30,2022-07-17,11,84.7,25848.682
8300301,2022-07-01,20.2,11,2022-07-30,2022-07-17,11,84.7,25848.682
8300497,2022-07-01,20.5,11,2022-07-30,2022-07-17,11,84.7,25848.682
8300590,2022-07-01,20.6,11,2022-07-30,2022-07-17,11,84.7,25848.682
8300596,2022-07-01,19.9,11,2022-07-30,2022-07-17,11,84.7,25848.682
8300562,2022-07-01,20,11,2022-07-02,2022-07-17,11,84.7,25848.682
8300301,2022-07-01,20.2,11,2022-07-02,2022-07-17,11,84.7,25848.682
8300497,2022-07-01,20.5,11,2022-07-02,2022-07-17,11,84.7,25848.682
8300590,2022-07-01,20.6,11,2022-07-02,2022-07-17,11,84.7,25848.682
8300596,2022-07-01,19.9,11,2022-07-02,2022-07-17,11,84.7,25848.682
8300562,2022-07-01,20,11,2022-07-23,2022-07-17,11,84.7,25848.682
8300301,2022-07-01,20.2,11,2022-07-23,2022-07-17,11,84.7,25848.682
8300497,2022-07-01,20.5,11,2022-07-23,2022-07-17,11,84.7,25848.682
8300590,2022-07-01,20.6,11,2022-07-23,2022-07-17,11,84.7,25848.682
8300596,2022-07-01,19.9,11,2022-07-23,2022-07-17,11,84.7,25848.682
8300562,2022-07-01,20,11,2022-07-09,2022-07-17,11,84.7,25848.682
8300301,2022-07-01,20.2,11,2022-07-09,2022-07-17,11,84.7,25848.682
8300497,2022-07-01,20.5,11,2022-07-09,2022-07-17,11,84.7,25848.682
8300590,2022-07-01,20.6,11,2022-07-09,2022-07-17,11,84.7,25848.682
8300596,2022-07-01,19.9,11,2022-07-09,2022-07-17,11,84.7,25848.682
8200774,2022-07-01,20.8,12,2022-07-16,2022-07-17,12,84.1,10967.72
8200255,2022-07-01,13.9,12,2022-07-16,2022-07-17,12,84.1,10967.72
8200558,2022-07-01,14.5,12,2022-07-16,2022-07-17,12,84.1,10967.72
8200574,2022-07-01,18.8,12,2022-07-16,2022-07-17,12,84.1,10967.72
8200604,2022-07-01,16.9,12,2022-07-16,2022-07-17,12,84.1,10967.72
8200774,2022-07-01,20.8,12,2022-07-23,2022-07-17,12,84.1,10967.72
8200255,2022-07-01,13.9,12,2022-07-23,2022-07-17,12,84.1,10967.72
8200558,2022-07-01,14.5,12,2022-07-23,2022-07-17,12,84.1,10967.72
8200574,2022-07-01,18.8,12,2022-07-23,2022-07-17,12,84.1,10967.72
8200604,2022-07-01,16.9,12,2022-07-23,2022-07-17,12,84.1,10967.72
8200774,2022-07-01,20.8,12,2022-07-30,2022-07-17,12,84.1,10967.72
8200255,2022-07-01,13.9,12,2022-07-30,2022-07-17,12,84.1,10967.72
8200558,2022-07-01,14.5,12,2022-07-30,2022-07-17,12,84.1,10967.72
8200574,2022-07-01,18.8,12,2022-07-30,2022-07-17,12,84.1,10967.72
8200604,2022-07-01,16.9,12,2022-07-30,2022-07-17,12,84.1,10967.72
8200774,2022-07-01,20.8,12,2022-07-02,2022-07-17,12,84.1,10967.72
8200255,2022-07-01,13.9,12,2022-07-02,2022-07-17,12,84.1,10967.72
8200558,2022-07-01,14.5,12,2022-07-02,2022-07-17,12,84.1,10967.72
8200574,2022-07-01,18.8,12,2022-07-02,2022-07-17,12,84.1,10967.72
8200604,2022-07-01,16.9,12,2022-07-02,2022-07-17,12,84.1,10967.72
8200774,2022-07-01,20.8,12,2022-07-09,2022-07-17,12,84.1,10967.72
8200255,2022-07-01,13.9,12,2022-07-09,2022-07-17,12,84.1,10967.72
8200558,2022-07-01,14.5,12,2022-07-09,2022-07-17,12,84.1,10967.72
8200574,2022-07-01,18.8,12,2022-07-09,2022-07-17,12,84.1,10967.72
8200604,2022-07-01,16.9,12,2022-07-09,2022-07-17,12,84.1,10967.72
8100989,2022-07-01,20.4,13,2022-07-23,2022-07-17,13,81.6,8676.096
8100300,2022-07-01,19.6,13,2022-07-23,2022-07-17,13,81.6,8676.096
8100467,2022-07-01,19.6,13,2022-07-23,2022-07-17,13,81.6,8676.096
8100506,2022-07-01,19.6,13,2022-07-23,2022-07-17,13,81.6,8676.096
8100885,2022-07-01,19.1,13,2022-07-23,2022-07-17,13,81.6,8676.096
8100989,2022-07-01,20.4,13,2022-07-02,2022-07-17,13,81.6,8676.096
8100300,2022-07-01,19.6,13,2022-07-02,2022-07-17,13,81.6,8676.096
8100467,2022-07-01,19.6,13,2022-07-02,2022-07-17,13,81.6,8676.096
8100506,2022-07-01,19.6,13,2022-07-02,2022-07-17,13,81.6,8676.096
8100885,2022-07-01,19.1,13,2022-07-02,2022-07-17,13,81.6,8676.096
8100989,2022-07-01,20.4,13,2022-07-09,2022-07-17,13,81.6,8676.096
8100300,2022-07-01,19.6,13,2022-07-09,2022-07-17,13,81.6,8676.096
8100467,2022-07-01,19.6,13,2022-07-09,2022-07-17,13,81.6,8676.096
8100506,2022-07-01,19.6,13,2022-07-09,2022-07-17,13,81.6,8676.096
8100885,2022-07-01,19.1,13,2022-07-09,2022-07-17,13,81.6,8676.096
8100989,2022-07-01,20.4,13,2022-07-16,2022-07-17,13,81.6,8676.096
8100300,2022-07-01,19.6,13,2022-07-16,2022-07-17,13,81.6,8676.096
8100467,2022-07-01,19.6,13,2022-07-16,2022-07-17,13,81.6,8676.096
8100506,2022-07-01,19.6,13,2022-07-16,2022-07-17,13,81.6,8676.096
8100885,2022-07-01,19.1,13,2022-07-16,2022-07-17,13,81.6,8676.096
8100989,2022-07-01,20.4,13,2022-07-30,2022-07-17,13,81.6,8676.096
8100300,2022-07-01,19.6,13,2022-07-30,2022-07-17,13,81.6,8676.096
8100467,2022-07-01,19.6,13,2022-07-30,2022-07-17,13,81.6,8676.096
8100506,2022-07-01,19.6,13,2022-07-30,2022-07-17,13,81.6,8676.096
8100885,2022-07-01,19.1,13,2022-07-30,2022-07-17,13,81.6,8676.096
7010565,2022-07-01,21.1,24,2022-07-30,2022-07-17,24,82.3,12928.456
7011983,2022-07-01,18.5,24,2022-07-30,2022-07-17,24,82.3,12928.456
7014160,2022-07-01,21.1,24,2022-07-30,2022-07-17,24,82.3,12928.456
7015791,2022-07-01,13.7,24,2022-07-30,2022-07-17,24,82.3,12928.456
7016293,2022-07-01,19.4,24,2022-07-30,2022-07-17,24,82.3,12928.456
7010565,2022-07-01,21.1,24,2022-07-02,2022-07-17,24,82.3,12928.456
7011983,2022-07-01,18.5,24,2022-07-02,2022-07-17,24,82.3,12928.456
7014160,2022-07-01,21.1,24,2022-07-02,2022-07-17,24,82.3,12928.456
7015791,2022-07-01,13.7,24,2022-07-02,2022-07-17,24,82.3,12928.456
7016293,2022-07-01,19.4,24,2022-07-02,2022-07-17,24,82.3,12928.456
7010565,2022-07-01,21.1,24,2022-07-16,2022-07-17,24,82.3,12928.456
7011983,2022-07-01,18.5,24,2022-07-16,2022-07-17,24,82.3,12928.456
7014160,2022-07-01,21.1,24,2022-07-16,2022-07-17,24,82.3,12928.456
7015791,2022-07-01,13.7,24,2022-07-16,2022-07-17,24,82.3,12928.456
7016293,2022-07-01,19.4,24,2022-07-16,2022-07-17,24,82.3,12928.456
7010565,2022-07-01,21.1,24,2022-07-09,2022-07-17,24,82.3,12928.456
7011983,2022-07-01,18.5,24,2022-07-09,2022-07-17,24,82.3,12928.456
7014160,2022-07-01,21.1,24,2022-07-09,2022-07-17,24,82.3,12928.456
7015791,2022-07-01,13.7,24,2022-07-09,2022-07-17,24,82.3,12928.456
7016293,2022-07-01,19.4,24,2022-07-09,2022-07-17,24,82.3,12928.456
7010565,2022-07-01,21.1,24,2022-07-23,2022-07-17,24,82.3,12928.456
7011983,2022-07-01,18.5,24,2022-07-23,2022-07-17,24,82.3,12928.456
7014160,2022-07-01,21.1,24,2022-07-23,2022-07-17,24,82.3,12928.456
7015791,2022-07-01,13.7,24,2022-07-23,2022-07-17,24,82.3,12928.456
7016293,2022-07-01,19.4,24,2022-07-23,2022-07-17,24,82.3,12928.456
6012501,2022-07-01,11.7,35,2022-07-16,2022-07-17,35,80.4,8927.922
6010400,2022-07-01,14.8,35,2022-07-16,2022-07-17,35,80.4,8927.922
6010735,2022-07-01,16.3,35,2022-07-16,2022-07-17,35,80.4,8927.922
6010740,2022-07-01,16.3,35,2022-07-16,2022-07-17,35,80.4,8927.922
6012199,2022-07-01,18.2,35,2022-07-16,2022-07-17,35,80.4,8927.922
6012501,2022-07-01,11.7,35,2022-07-30,2022-07-17,35,80.4,8927.922
6010400,2022-07-01,14.8,35,2022-07-30,2022-07-17,35,80.4,8927.922
6010735,2022-07-01,16.3,35,2022-07-30,2022-07-17,35,80.4,8927.922
6010740,2022-07-01,16.3,35,2022-07-30,2022-07-17,35,80.4,8927.922
6012199,2022-07-01,18.2,35,2022-07-30,2022-07-17,35,80.4,8927.922
6012501,2022-07-01,11.7,35,2022-07-09,2022-07-17,35,80.4,8927.922
6010400,2022-07-01,14.8,35,2022-07-09,2022-07-17,35,80.4,8927.922
6010735,2022-07-01,16.3,35,2022-07-09,2022-07-17,35,80.4,8927.922
6010740,2022-07-01,16.3,35,2022-07-09,2022-07-17,35,80.4,8927.922
6012199,2022-07-01,18.2,35,2022-07-09,2022-07-17,35,80.4,8927.922
6012501,2022-07-01,11.7,35,2022-07-02,2022-07-17,35,80.4,8927.922
6010400,2022-07-01,14.8,35,2022-07-02,2022-07-17,35,80.4,8927.922
6010735,2022-07-01,16.3,35,2022-07-02,2022-07-17,35,80.4,8927.922
6010740,2022-07-01,16.3,35,2022-07-02,2022-07-17,35,80.4,8927.922
6012199,2022-07-01,18.2,35,2022-07-02,2022-07-17,35,80.4,8927.922
6012501,2022-07-01,11.7,35,2022-07-23,2022-07-17,35,80.4,8927.922
6010400,2022-07-01,14.8,35,2022-07-23,2022-07-17,35,80.4,8927.922
6010735,2022-07-01,16.3,35,2022-07-23,2022-07-17,35,80.4,8927.922
6010740,2022-07-01,16.3,35,2022-07-23,2022-07-17,35,80.4,8927.922
6012199,2022-07-01,18.2,35,2022-07-23,2022-07-17,35,80.4,8927.922
5010140,2022-07-01,20.4,46,2022-07-23,2022-07-17,46,78.6,10364.434
5010481,2022-07-01,19.1,46,2022-07-23,2022-07-17,46,78.6,10364.434
5010490,2022-07-01,19.5,46,2022-07-23,2022-07-17,46,78.6,10364.434
5010547,2022-07-01,19.2,46,2022-07-23,2022-07-17,46,78.6,10364.434
5010641,2022-07-01,19.7,46,2022-07-23,2022-07-17,46,78.6,10364.434
5010140,2022-07-01,20.4,46,2022-07-02,2022-07-17,46,78.6,10364.434
5010481,2022-07-01,19.1,46,2022-07-02,2022-07-17,46,78.6,10364.434
5010490,2022-07-01,19.5,46,2022-07-02,2022-07-17,46,78.6,10364.434
5010547,2022-07-01,19.2,46,2022-07-02,2022-07-17,46,78.6,10364.434
5010641,2022-07-01,19.7,46,2022-07-02,2022-07-17,46,78.6,10364.434
5010140,2022-07-01,20.4,46,2022-07-30,2022-07-17,46,78.6,10364.434
5010481,2022-07-01,19.1,46,2022-07-30,2022-07-17,46,78.6,10364.434
5010490,2022-07-01,19.5,46,2022-07-30,2022-07-17,46,78.6,10364.434
5010547,2022-07-01,19.2,46,2022-07-30,2022-07-17,46,78.6,10364.434
5010641,2022-07-01,19.7,46,2022-07-30,2022-07-17,46,78.6,10364.434
5010140,2022-07-01,20.4,46,2022-07-16,2022-07-17,46,78.6,10364.434
5010481,2022-07-01,19.1,46,2022-07-16,2022-07-17,46,78.6,10364.434
5010490,2022-07-01,19.5,46,2022-07-16,2022-07-17,46,78.6,10364.434
5010547,2022-07-01,19.2,46,2022-07-16,2022-07-17,46,78.6,10364.434
5010641,2022-07-01,19.7,46,2022-07-16,2022-07-17,46,78.6,10364.434
5010140,2022-07-01,20.4,46,2022-07-09,2022-07-17,46,78.6,10364.434
5010481,2022-07-01,19.1,46,2022-07-09,2022-07-17,46,78.6,10364.434
5010490,2022-07-01,19.5,46,2022-07-09,2022-07-17,46,78.6,10364.434
5010547,2022-07-01,19.2,46,2022-07-09,2022-07-17,46,78.6,10364.434
5010641,2022-07-01,19.7,46,2022-07-09,2022-07-17,46,78.6,10364.434
4010811,2022-07-01,18.8,47,2022-07-09,2022-07-17,47,76.1,11750.24
4010879,2022-07-01,18.5,47,2022-07-09,2022-07-17,47,76.1,11750.24
4012403,2022-07-01,19.4,47,2022-07-09,2022-07-17,47,76.1,11750.24
4012410,2022-07-01,19.4,47,2022-07-09,2022-07-17,47,76.1,11750.24
4013480,2022-07-01,18.1,47,2022-07-09,2022-07-17,47,76.1,11750.24
4010811,2022-07-01,18.8,47,2022-07-30,2022-07-17,47,76.1,11750.24
4010879,2022-07-01,18.5,47,2022-07-30,2022-07-17,47,76.1,11750.24
4012403,2022-07-01,19.4,47,2022-07-30,2022-07-17,47,76.1,11750.24
4012410,2022-07-01,19.4,47,2022-07-30,2022-07-17,47,76.1,11750.24
4013480,2022-07-01,18.1,47,2022-07-30,2022-07-17,47,76.1,11750.24
4010811,2022-07-01,18.8,47,2022-07-02,2022-07-17,47,76.1,11750.24
4010879,2022-07-01,18.5,47,2022-07-02,2022-07-17,47,76.1,11750.24
4012403,2022-07-01,19.4,47,2022-07-02,2022-07-17,47,76.1,11750.24
4012410,2022-07-01,19.4,47,2022-07-02,2022-07-17,47,76.1,11750.24
4013480,2022-07-01,18.1,47,2022-07-02,2022-07-17,47,76.1,11750.24
4010811,2022-07-01,18.8,47,2022-07-16,2022-07-17,47,76.1,11750.24
4010879,2022-07-01,18.5,47,2022-07-16,2022-07-17,47,76.1,11750.24
4012403,2022-07-01,19.4,47,2022-07-16,2022-07-17,47,76.1,11750.24
4012410,2022-07-01,19.4,47,2022-07-16,2022-07-17,47,76.1,11750.24
4013480,2022-07-01,18.1,47,2022-07-16,2022-07-17,47,76.1,11750.24
4010811,2022-07-01,18.8,47,2022-07-23,2022-07-17,47,76.1,11750.24
4010879,2022-07-01,18.5,47,2022-07-23,2022-07-17,47,76.1,11750.24
4012403,2022-07-01,19.4,47,2022-07-23,2022-07-17,47,76.1,11750.24
4012410,2022-07-01,19.4,47,2022-07-23,2022-07-17,47,76.1,11750.24
4013480,2022-07-01,18.1,47,2022-07-23,2022-07-17,47,76.1,11750.24
3010010,2022-07-01,16.1,48,2022-07-16,2022-07-17,48,75,13035.818
3010060,2022-07-01,17.4,48,2022-07-16,2022-07-17,48,75,13035.818
3010162,2022-07-01,17.8,48,2022-07-16,2022-07-17,48,75,13035.818
3010237,2022-07-01,17,48,2022-07-16,2022-07-17,48,75,13035.818
3010650,2022-07-01,18.1,48,2022-07-16,2022-07-17,48,75,13035.818
3010010,2022-07-01,16.1,48,2022-07-09,2022-07-17,48,75,13035.818
3010060,2022-07-01,17.4,48,2022-07-09,2022-07-17,48,75,13035.818
3010162,2022-07-01,17.8,48,2022-07-09,2022-07-17,48,75,13035.818
3010237,2022-07-01,17,48,2022-07-09,2022-07-17,48,75,13035.818
3010650,2022-07-01,18.1,48,2022-07-09,2022-07-17,48,75,13035.818
3010010,2022-07-01,16.1,48,2022-07-30,2022-07-17,48,75,13035.818
3010060,2022-07-01,17.4,48,2022-07-30,2022-07-17,48,75,13035.818
3010162,2022-07-01,17.8,48,2022-07-30,2022-07-17,48,75,13035.818
3010237,2022-07-01,17,48,2022-07-30,2022-07-17,48,75,13035.818
3010650,2022-07-01,18.1,48,2022-07-30,2022-07-17,48,75,13035.818
3010010,2022-07-01,16.1,48,2022-07-02,2022-07-17,48,75,13035.818
